id,ra,dec,hi_size,line_flux_integral,central_freq,pa,i,w20
0,180.0367431640625,-29.83724975585937,3.782269629452753,3.698041203815269,1119836160.0,295.4515380859375,87.65090942382812,185.1133452778522
1,179.9273223876953,-30.195167541503903,4.727462741206519,4.06404204296554,1119258112.0,204.154296875,19.59524917602539,127.01663929400442
2,179.7300567626953,-29.959510803222656,5.023231014001445,4.907697409436818,1138250496.0,119.15882873535156,36.59712600708008,218.0041243579469
3,179.7838592529297,-29.76906967163086,2.41584374736941,4.425709459923476,1122002432.0,179.673583984375,68.60360717773438,435.9762487751131
4,179.90086364746094,-30.00284194946289,3.1297862594364703,5.575136075334787,1145224192.0,337.5188903808594,60.04961395263672,328.25891260023303
5,180.0425262451172,-30.01044273376465,2.890633105554849,5.647577878994687,1145574400.0,204.98719787597656,82.60425567626953,176.80141904001252
6,180.19903564453125,-30.09005546569824,2.927574146808172,4.489620226439965,1121802240.0,75.57366180419922,62.8516960144043,338.3078134171949
7,180.10592651367188,-30.182056427001957,2.503526640609244,4.737801088154173,1121524096.0,230.1378173828125,73.1800537109375,456.1454827488496
8,179.82733154296875,-29.91818046569824,2.712400275919063,6.053636460231165,1145596672.0,32.502197265625,77.27220916748047,465.4704957905872
9,179.88160705566406,-29.93423080444336,2.9608026844001247,5.362934118966448,1130980992.0,182.02474975585935,41.61508941650391,90.41416153960472
10,179.9647216796875,-30.02227020263672,8.381530816283025,6.263298197491449,1145312128.0,162.15554809570312,77.35034942626953,625.6213477327948
11,179.90000915527344,-29.964040756225582,5.237660941132268,5.0286159805298,1122515840.0,277.9349670410156,22.84417724609375,151.7433356039957
12,180.08660888671875,-29.969480514526367,3.227638347754611,4.959689085177204,1120917760.0,281.0873413085937,49.95901870727539,165.30810374037804
13,180.09945678710938,-30.14838218688965,2.8445908879300936,4.964441715796268,1120767488.0,272.6954345703125,79.28437805175781,156.2972854342141
14,179.89537048339844,-30.24091911315918,2.7214309976019626,5.3110627151078456,1122201984.0,4.771331787109375,39.76436233520508,67.59956229008557
15,179.7436065673828,-30.078563690185547,3.6112483621113705,5.321330462507661,1121182464.0,347.8329772949219,60.93139266967773,120.46542695517644
16,179.7850341796875,-29.87331962585449,5.450340154243417,5.417849155659186,1121568384.0,145.4001922607422,33.294654846191406,214.74102913202847
17,180.03700256347656,-29.941089630126957,4.205358256263886,5.456200697952633,1121057664.0,111.24472045898438,78.24613952636719,274.88468240538526
18,179.8010711669922,-29.80472946166992,2.978912570013578,5.486832056559163,1121529344.0,128.17166137695312,84.42887878417969,186.76674752562047
19,179.7548828125,-29.894100189208984,9.803020194341167,5.581397747632168,1121875712.0,357.2909240722656,72.36933135986328,338.1737616188126
20,180.1917724609375,-30.029186248779297,3.9537386522382394,6.8505019143217964,1141659008.0,207.47732543945312,58.11515426635742,118.93153422745372
21,180.0800323486328,-29.967998504638672,3.082372250726008,5.901012239112752,1124952576.0,52.57440185546875,83.5211410522461,163.1104569758481
22,179.81234741210938,-29.99591064453125,3.060172476470157,5.762527941613887,1122350848.0,58.318939208984375,81.03422546386719,162.29115881238727
23,179.9223175048828,-30.094139099121094,4.546817287799216,6.753624189060043,1137496576.0,270.7071533203125,71.32588958740234,269.53269701897494
24,180.11549377441406,-30.193124771118164,3.143307224591392,5.789648175113088,1119900544.0,149.94406127929688,46.71624374389648,101.81649187798789
25,180.1452789306641,-30.00595474243164,4.871469071058597,6.247658416808135,1127495040.0,238.30728149414065,83.72046661376953,205.67544304090208
26,179.98085021972656,-30.238880157470703,5.564759509416343,7.382006405102402,1144037248.0,276.7059631347656,25.944366455078125,226.5378978949007
27,179.77783203125,-29.886699676513672,10.164762531074285,5.993942050285183,1121945728.0,9.730712890625,68.83053588867188,336.7761167145611
28,179.891845703125,-30.06501007080078,4.860503204237457,6.126460199685922,1123367296.0,50.72189331054688,79.18622589111328,204.37609088548447
29,179.8440399169922,-29.99979019165039,6.21646727557877,7.662135929074363,1145846016.0,220.7890625,38.190914154052734,247.1621744205216
30,180.0978240966797,-30.017009735107425,5.965185016128464,6.684424895762477,1130577664.0,217.6148681640625,34.30766677856445,226.95860156185375
